ID,Name,Symbol,Amount,Price
0x265befe2b1a0f4f646dea96ba09c1656b74bda91,abSHIBA.com,ABSHIBA.com,8824230.0,0.08676032879605143
0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Liquid staked Ether 2.0,stETH,0.007754711728596094,1629.3960387680254
0xc12d1c73ee7dc3615ba4e37e4abfdbddfa38907e,KickToken,KICK,888888.0,0.00013797755519978156
0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,Hop,HOP,1659.091126704705,0.04943698630923018
eth,ETH,ETH,0.027709785791312447,1629.48
